-0.328253,0.310265,0.532827,0.978537,1.97005,-0.552293,-2.5377
0.0671358,0.259377,-0.333204,0.990356,0.835764,0.440073,-0.629849
-0.142706,0.229564,0.115617,0.997726,2.81618,-0.358586,-3.00478
0.0993651,0.275577,2.73517,-0.986489,0.971269,-0.478644,2.44322
0.232512,0.386149,-0.747236,0.962715,1.44673,0.686861,-0.84212
0.318602,0.518975,2.09301,-0.9406,-1.37908,0.87288,-0.833729
0.201541,0.352917,-0.659922,0.969366,-1.79946,-0.631488,2.3156
0.257792,0.417844,-0.824498,0.956773,-1.60841,-0.735756,2.2934
0.288632,1.02812,0.929257,-0.948909,2.70071,-1.31979,2.69306
-0.0444939,0.22806,-0.0914889,0.997939,-2.88239,-0.354117,2.87336
0.256419,0.415998,-0.820126,0.957111,-1.61317,-0.733001,2.29356
-0.496849,0.985022,2.08249,0.939918,0.524554,-1.29361,-2.81732
0.0353114,0.246657,2.87877,-0.993478,-2.45253,0.407296,-0.546452
0.287413,0.46169,-0.924838,0.949228,1.63911,0.798315,-0.846833
-0.0352187,0.229259,-0.111282,0.997805,0.314051,0.35769,-0.305088
-0.546156,0.860245,-1.37562,-0.924739,0.753609,1.2068,0.447573
-0.0574149,0.226701,3.07726,-0.998463,-2.95768,0.349822,-0.215891
0.0852842,0.268076,-0.374159,0.988262,-2.22804,-0.461173,2.47127
-0.434588,0.419073,-2.31418,-0.956562,1.60538,0.737492,0.672313
-0.228314,0.253113,0.300488,0.991876,2.3722,-0.424169,-2.72442
-0.521781,0.585247,-1.9556,-0.932469,1.24888,0.950878,0.631878
0.346865,0.588045,1.94987,-0.932169,1.89815,-0.9541,2.33505
0.278529,0.447648,2.24823,-0.95156,1.60655,-0.778854,2.29333
-0.363985,0.340126,-2.51761,-0.97205,-1.29626,-0.608744,-2.50164
-0.505218,0.542592,-2.04355,-0.937469,-1.80999,-0.901531,-2.49194
-0.521909,0.937849,1.95484,0.932423,0.612775,-1.26276,-2.76688
0.0885341,0.269746,-0.381565,0.987869,0.927071,0.46512,-0.677057
-0.206945,0.245206,0.253553,0.993817,2.47349,-0.403317,-2.78369
-0.5545,0.759495,-1.59733,-0.921993,0.932772,1.12409,0.527696
-0.419011,0.398902,-2.36267,-0.960283,-1.48263,-0.706857,-2.47213
-0.549151,0.696857,1.41381,0.923754,-2.09736,1.06655,0.570285
0.247075,1.06825,0.790962,-0.95935,-0.35891,1.34234,-0.393542
-0.394346,0.370384,0.706777,0.965818,1.74247,-0.661079,-2.48161
-0.250819,0.26299,0.350738,0.989479,-0.869439,0.448872,0.471744
0.0390079,0.247982,-0.270921,0.993136,0.706818,0.410818,-0.556971
0.270636,1.0471,-2.27513,0.953576,2.73882,1.33066,-0.423535
-0.470364,0.473497,0.9509,0.947336,-1.66554,0.814199,0.66905
0.200607,1.10169,0.656072,-0.970064,2.85541,-1.35939,2.80213
-0.0610508,0.226418,-0.0566628,0.998525,0.162239,0.34893,-0.200892
-0.489053,0.507925,1.02518,0.942153,1.40205,-0.858957,-2.48052
-0.103115,0.225738,0.0319681,0.998696,3.05007,-0.346797,3.1174
0.229976,0.383209,2.40178,-0.963289,-1.70345,0.682146,-0.841159
-0.0523144,0.227171,-0.0751054,0.998335,0.214178,0.351274,-0.236772
-0.476095,0.483521,0.97277,0.945774,-1.68758,0.827504,0.667119
-0.108484,0.226,-3.09831,-0.998638,3.01777,0.347617,-0.00173709
-0.365844,0.341843,0.628894,0.971684,-1.30261,0.611832,0.641453
-0.538479,0.63947,-1.84553,-0.928276,1.14744,1.00864,0.605402
0.0766071,0.263781,-0.354495,0.989295,0.876864,0.450878,-0.651601
-0.444303,0.432622,-2.28255,-0.95417,-1.57024,-0.757355,-2.46875
0.308667,0.49914,2.13515,-0.943428,1.72123,-0.847882,2.30217
0.363762,0.887657,1.31125,-0.926843,-0.704175,1.22738,-0.598999
0.358714,0.904492,1.27058,-0.928479,2.46791,-1.23958,2.55826
-0.33153,0.312772,-2.60064,-0.977977,-1.18324,-0.557246,-2.5338
-0.531001,0.914965,1.89687,0.929587,-2.48685,1.24694,0.397363
-0.187074,0.239013,-2.93123,-0.995613,-0.568275,-0.38603,-2.84596
-0.315502,0.300939,-2.64,-0.980632,2.01624,0.533456,0.587509
-0.512068,0.958506,2.00923,0.935421,0.574465,-1.27656,-2.7883
-0.142311,1.17213,-0.11437,-0.997123,-3.09608,-1.39324,3.09621
-0.55186,0.718706,1.45891,0.922867,1.00523,-1.08718,-2.58554
-0.435265,0.420001,0.82959,0.956387,1.60302,-0.738866,-2.46922
-0.084865,0.225435,-0.00647536,0.998777,0.0188155,0.345843,-0.101114
-0.360923,0.337341,0.615933,0.972633,-1.28577,0.603697,0.637402
-0.539354,0.645475,1.30878,0.926931,1.13698,-1.01553,-2.54053
0.335633,0.959571,-2.0121,0.935584,-0.572345,-1.27732,2.61351
0.217515,1.09029,-2.4375,0.96602,-0.311061,-1.354,2.78242
0.0702719,0.260799,2.80136,-0.99002,-2.29209,0.443596,-0.637211
0.183377,0.33584,2.53002,-0.972957,1.28025,-0.601058,2.32958
-0.0137409,1.17067,-2.98502,0.996925,-0.0619673,-1.39214,2.99372
-0.5418,0.879497,-1.33065,-0.926155,-2.42257,-1.2213,-2.71109
0.37321,0.843939,-1.72867,0.923775,-0.782645,-1.19427,2.50411
-0.294319,0.286848,-2.69067,-0.983857,-1.04594,-0.503684,-2.58575
-0.550539,0.707146,-1.70659,-0.923305,-2.11575,-1.07635,-2.57793
-0.237589,1.15722,2.82051,0.990933,0.129339,-1.38627,-3.10731
-0.173778,0.235638,-2.95974,-0.996207,2.6435,0.376579,0.251395
-0.167082,0.234098,0.167523,0.996588,-0.46192,0.372098,0.227831
0.372233,0.849796,1.3996,-0.924096,-0.772181,1.19883,-0.63251
0.21088,0.362492,2.45591,-0.966531,1.37157,-0.648098,2.3117
0.247753,1.06769,-2.34854,0.959186,-0.360096,-1.34204,2.74722
0.263569,0.425761,2.29849,-0.955359,1.55332,-0.747461,2.29291
0.138034,0.299825,-0.49775,0.980879,1.11974,0.531248,-0.761391
-0.542709,0.875816,-1.33933,-0.925859,0.725651,1.21855,0.433814
0.108731,0.280951,-0.428153,0.985225,1.00849,0.490777,-0.71546
-0.0404936,0.228524,3.04149,-0.997995,0.283515,-0.355455,2.85728
0.376704,0.726204,1.66712,-0.922628,2.14984,-1.09421,2.41465
0.29334,1.02266,0.946608,-0.947648,2.68992,-1.31659,2.68616
-0.554504,0.759713,-1.59687,-0.921991,0.932384,1.12428,0.527539
-0.451504,0.443235,0.88336,0.952309,-1.59593,0.772536,0.67255
-0.125688,0.227386,0.0795905,0.99828,-0.226314,0.351918,0.0691442
0.162822,0.318417,-0.558902,0.976725,-1.93275,-0.568342,2.34964
-0.284517,0.280894,-2.71366,-0.985242,-1.00789,-0.490572,-2.60238
0.284568,1.03266,0.914611,-0.949985,2.70974,-1.32242,2.6989
0.255561,1.06105,-2.32417,0.957312,2.76756,1.33841,-0.404041
-0.512033,0.559085,-2.00938,-0.935412,1.2992,0.920975,0.643213
-0.29373,0.286483,0.449536,0.98394,-1.04368,0.502884,0.554878
-0.063274,0.226258,3.08962,-0.99857,0.148947,-0.348435,2.94991
-0.164219,0.233479,0.161403,0.99674,2.69533,-0.370281,-2.92404
-0.531858,0.91255,1.89087,0.929317,-2.48244,1.24523,0.399693
0.378774,0.773219,1.56817,-0.92194,-0.908313,1.13613,-0.693571
-0.537946,0.639657,1.29693,0.927388,1.14761,-1.00952,-2.53729
-0.39196,0.36782,-2.44155,-0.966339,1.75052,0.656809,0.65875